contact_operateur,nom_enseigne,id_station_itinerance,nom_station,implantation_station,adresse_station,coordonneesXY,nbre_pdc,id_pdc_itinerance,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,paiement_acte,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,date_maj,last_modified,datagouv_dataset_id,datagouv_resource_id,datagouv_organization_or_owner,created_at,consolidated_longitude,consolidated_latitude,consolidated_code_postal,consolidated_commune,consolidated_is_lon_lat_correct,consolidated_is_code_insee_verified,consolidated_is_code_insee_modified
assistance-commerciale@metropolis-recharge.fr,METROPOLIS,FRMGPP91326A,Metropolis - Express - Juvisy-sur-Orge - Cour de France,Voirie,26 Avenue de la Cour de France 91260 JUVISY SUR ORGE (91),"[2.370823, 48.690763]",5,FRMGPE91326AB1P1,150,false,false,true,false,false,true,https://www.metropolis-recharge.fr/,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,2024-01-18,2024-02-09T06:22:41Z,605872993cf08cad1c4e9492,3713f0d6-0b80-4e2b-a282-3bc1641b94b4,le-reseau-de-recharge-pour-vehicules-electriques-de-la-metropole-du-grand-paris,2023-10-19T08:44:25Z,2.370823,48.690763,91260,Juvisy-sur-Orge,TRUE,TRUE,FALSE
assistance-technique@metropolis-recharge.fr,Métropolis,FRMGPP91326A,Metropolis - Express - Juvisy-sur-Orge - Cour de France,Voirie,26 Avenue de la Cour de France 91260 JUVISY SUR ORGE (91) Île-de-France FRANCE,"[2.370823, 48.690762]",5,FRMGPE91326AB1P1,150,False,False,True,False,False,True,https://www.metropolis-recharge.fr/,Accès libre,False,24/7,Accessible mais non réservé PMR,Restriction de gabarit non précisée,False,2022-08-09,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.370823,48.690762,91260,Juvisy-sur-Orge,TRUE,TRUE,FALSE
assistance-commerciale@metropolis-recharge.fr,METROPOLIS,FRMGPP91326A,Metropolis - Express - Juvisy-sur-Orge - Cour de France,Voirie,26 Avenue de la Cour de France 91260 JUVISY SUR ORGE (91),"[2.370823, 48.690763]",5,FRMGPE91326AB1P3,50,false,false,true,false,false,true,https://www.metropolis-recharge.fr/,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,2024-01-18,2024-02-09T06:22:41Z,605872993cf08cad1c4e9492,3713f0d6-0b80-4e2b-a282-3bc1641b94b4,le-reseau-de-recharge-pour-vehicules-electriques-de-la-metropole-du-grand-paris,2023-10-19T08:44:25Z,2.370823,48.690763,91260,Juvisy-sur-Orge,TRUE,TRUE,FALSE
assistance-technique@metropolis-recharge.fr,Métropolis,FRMGPP91326A,Metropolis - Express - Juvisy-sur-Orge - Cour de France,Voirie,26 Avenue de la Cour de France 91260 JUVISY SUR ORGE (91) Île-de-France FRANCE,"[2.370823, 48.690762]",5,FRMGPE91326AB1P3,100,False,False,True,False,False,True,https://www.metropolis-recharge.fr/,Accès libre,False,24/7,Accessible mais non réservé PMR,Restriction de gabarit non précisée,False,2022-08-09,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.370823,48.690762,91260,Juvisy-sur-Orge,TRUE,TRUE,FALSE
assistance-commerciale@metropolis-recharge.fr,METROPOLIS,FRMGPP91326A,Metropolis - Express - Juvisy-sur-Orge - Cour de France,Voirie,26 Avenue de la Cour de France 91260 JUVISY SUR ORGE (91),"[2.370823, 48.690763]",5,FRMGPE91326AB1P4,100,false,false,true,false,false,true,https://www.metropolis-recharge.fr/,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,2024-01-18,2024-02-09T06:22:41Z,605872993cf08cad1c4e9492,3713f0d6-0b80-4e2b-a282-3bc1641b94b4,le-reseau-de-recharge-pour-vehicules-electriques-de-la-metropole-du-grand-paris,2023-10-19T08:44:25Z,2.370823,48.690763,91260,Juvisy-sur-Orge,TRUE,TRUE,FALSE
assistance-commerciale@metropolis-recharge.fr,METROPOLIS,FRMGPP91432A,Metropolis - Express - Morangis - Eglise,Voirie,2 Rue de l'Eglise 91420 MORANGIS (91),"[2.335556, 48.705551]",5,FRMGPE91432AB1P1,150,false,false,true,false,false,true,https://www.metropolis-recharge.fr/,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,2024-01-18,2024-02-09T06:22:41Z,605872993cf08cad1c4e9492,3713f0d6-0b80-4e2b-a282-3bc1641b94b4,le-reseau-de-recharge-pour-vehicules-electriques-de-la-metropole-du-grand-paris,2023-10-19T08:44:25Z,2.335556,48.705551,91420,Morangis,TRUE,TRUE,FALSE
assistance-commerciale@metropolis-recharge.fr,METROPOLIS,FRMGPP91432A,Metropolis - Express - Morangis - Eglise,Voirie,2 Rue de l'Eglise 91420 MORANGIS (91),"[2.335556, 48.705551]",5,FRMGPE91432AB1P3,50,false,false,false,true,false,true,https://www.metropolis-recharge.fr/,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,2024-01-18,2024-02-09T06:22:41Z,605872993cf08cad1c4e9492,3713f0d6-0b80-4e2b-a282-3bc1641b94b4,le-reseau-de-recharge-pour-vehicules-electriques-de-la-metropole-du-grand-paris,2023-10-19T08:44:25Z,2.335556,48.705551,91420,Morangis,TRUE,TRUE,FALSE
assistance-commerciale@metropolis-recharge.fr,METROPOLIS,FRMGPP91432A,Metropolis - Express - Morangis - Eglise,Voirie,2 Rue de l'Eglise 91420 MORANGIS (91),"[2.335556, 48.705551]",5,FRMGPE91432AB1P4,100,false,false,true,false,false,true,https://www.metropolis-recharge.fr/,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,2024-01-18,2024-02-09T06:22:41Z,605872993cf08cad1c4e9492,3713f0d6-0b80-4e2b-a282-3bc1641b94b4,le-reseau-de-recharge-pour-vehicules-electriques-de-la-metropole-du-grand-paris,2023-10-19T08:44:25Z,2.335556,48.705551,91420,Morangis,TRUE,TRUE,FALSE
assistance-commerciale@metropolis-recharge.fr,METROPOLIS,FRMGPP92002C,Metropolis - Express - Antony - Général de Gaulle,Voirie,19 Avenue du Général de Gaulle 92160 ANTONY (92),"[2.3067, 48.76306]",5,FRMGPE92002CB1P1,150,false,false,true,false,false,true,https://www.metropolis-recharge.fr/,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,2024-01-18,2024-02-09T06:22:41Z,605872993cf08cad1c4e9492,3713f0d6-0b80-4e2b-a282-3bc1641b94b4,le-reseau-de-recharge-pour-vehicules-electriques-de-la-metropole-du-grand-paris,2023-10-19T08:44:25Z,2.3067,48.76306,92160,Antony,TRUE,TRUE,FALSE
assistance-technique@metropolis-recharge.fr,Métropolis,FRMGPP92002C,Metropolis - Express - Antony - Général de Gaulle,Voirie,19 Avenue du Général de Gaulle 92160 ANTONY (92) Île-de-France FRANCE,"[2.3067, 48.763062]",5,FRMGPE92002CB1P1,150,False,False,True,False,False,True,https://www.metropolis-recharge.fr/,Accès libre,False,24/7,Accessible mais non réservé PMR,Restriction de gabarit non précisée,False,2022-08-09,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.3067,48.763062,92160,Antony,TRUE,TRUE,FALSE
assistance-commerciale@metropolis-recharge.fr,METROPOLIS,FRMGPP92002C,Metropolis - Express - Antony - Général de Gaulle,Voirie,19 Avenue du Général de Gaulle 92160 ANTONY (92),"[2.3067, 48.76306]",5,FRMGPE92002CB1P3,50,false,false,false,true,false,true,https://www.metropolis-recharge.fr/,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,2024-01-18,2024-02-09T06:22:41Z,605872993cf08cad1c4e9492,3713f0d6-0b80-4e2b-a282-3bc1641b94b4,le-reseau-de-recharge-pour-vehicules-electriques-de-la-metropole-du-grand-paris,2023-10-19T08:44:25Z,2.3067,48.76306,92160,Antony,TRUE,TRUE,FALSE
assistance-technique@metropolis-recharge.fr,Métropolis,FRMGPP92002C,Metropolis - Express - Antony - Général de Gaulle,Voirie,19 Avenue du Général de Gaulle 92160 ANTONY (92) Île-de-France FRANCE,"[2.3067, 48.763062]",5,FRMGPE92002CB1P3,50,False,False,False,True,False,True,https://www.metropolis-recharge.fr/,Accès libre,False,24/7,Accessible mais non réservé PMR,Restriction de gabarit non précisée,False,2022-08-09,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.3067,48.763062,92160,Antony,TRUE,TRUE,FALSE
assistance-commerciale@metropolis-recharge.fr,METROPOLIS,FRMGPP92002C,Metropolis - Express - Antony - Général de Gaulle,Voirie,19 Avenue du Général de Gaulle 92160 ANTONY (92),"[2.3067, 48.76306]",5,FRMGPE92002CB1P4,100,false,false,true,false,false,true,https://www.metropolis-recharge.fr/,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,2024-01-18,2024-02-09T06:22:41Z,605872993cf08cad1c4e9492,3713f0d6-0b80-4e2b-a282-3bc1641b94b4,le-reseau-de-recharge-pour-vehicules-electriques-de-la-metropole-du-grand-paris,2023-10-19T08:44:25Z,2.3067,48.76306,92160,Antony,TRUE,TRUE,FALSE
assistance-technique@metropolis-recharge.fr,Métropolis,FRMGPP92002C,Metropolis - Express - Antony - Général de Gaulle,Voirie,19 Avenue du Général de Gaulle 92160 ANTONY (92) Île-de-France FRANCE,"[2.3067, 48.763062]",5,FRMGPE92002CB1P4,100,False,False,True,False,False,True,https://www.metropolis-recharge.fr/,Accès libre,False,24/7,Accessible mais non réservé PMR,Restriction de gabarit non précisée,False,2022-08-09,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.3067,48.763062,92160,Antony,TRUE,TRUE,FALSE
assistance-commerciale@metropolis-recharge.fr,METROPOLIS,FRMGPP92014D,Metropolis - Express - Bourg-la-Reine - Général Leclerc,Voirie,36 Avenue du General Leclerc 92340 BOURG LA REINE (92),"[2.317304, 48.784697]",4,FRMGPE92014DB1P1,150,false,false,true,false,false,true,https://www.metropolis-recharge.fr/,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,2024-01-18,2024-02-09T06:22:41Z,605872993cf08cad1c4e9492,3713f0d6-0b80-4e2b-a282-3bc1641b94b4,le-reseau-de-recharge-pour-vehicules-electriques-de-la-metropole-du-grand-paris,2023-10-19T08:44:25Z,2.317304,48.784697,92340,Bourg-la-Reine,TRUE,TRUE,FALSE
assistance-technique@metropolis-recharge.fr,Métropolis,FRMGPP92014D,Metropolis - Express - Bourg-la-Reine - Général Leclerc,Voirie,36 Avenue du General Leclerc 92340 BOURG LA REINE (92) Île-de-France FRANCE,"[2.317304, 48.784698]",4,FRMGPE92014DB1P1,150,False,False,True,False,False,True,https://www.metropolis-recharge.fr/,Accès libre,False,24/7,Accessible mais non réservé PMR,Restriction de gabarit non précisée,False,2022-09-26,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.317304,48.784698,92340,Bourg-la-Reine,TRUE,TRUE,FALSE
assistance-commerciale@metropolis-recharge.fr,METROPOLIS,FRMGPP92014D,Metropolis - Express - Bourg-la-Reine - Général Leclerc,Voirie,36 Avenue du General Leclerc 92340 BOURG LA REINE (92),"[2.317304, 48.784697]",4,FRMGPE92014DB1P3,100,false,false,true,false,false,true,https://www.metropolis-recharge.fr/,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,2024-01-18,2024-02-09T06:22:41Z,605872993cf08cad1c4e9492,3713f0d6-0b80-4e2b-a282-3bc1641b94b4,le-reseau-de-recharge-pour-vehicules-electriques-de-la-metropole-du-grand-paris,2023-10-19T08:44:25Z,2.317304,48.784697,92340,Bourg-la-Reine,TRUE,TRUE,FALSE
assistance-technique@metropolis-recharge.fr,Métropolis,FRMGPP92014D,Metropolis - Express - Bourg-la-Reine - Général Leclerc,Voirie,36 Avenue du General Leclerc 92340 BOURG LA REINE (92) Île-de-France FRANCE,"[2.317304, 48.784698]",4,FRMGPE92014DB1P3,100,False,False,True,False,False,True,https://www.metropolis-recharge.fr/,Accès libre,False,24/7,Accessible mais non réservé PMR,Restriction de gabarit non précisée,False,2022-09-26,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.317304,48.784698,92340,Bourg-la-Reine,TRUE,TRUE,FALSE
assistance-commerciale@metropolis-recharge.fr,METROPOLIS,FRMGPP92019B,Metropolis - Express - Châtenay-Malabry - Bergerac,Voirie,1 Avenue des Freres Montgolfier 92290 CHATENAY MALABRY (92),"[2.250672, 48.768565]",5,FRMGPE92019BB1P1,150,false,false,true,false,false,true,https://www.metropolis-recharge.fr/,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,2024-01-18,2024-02-09T06:22:41Z,605872993cf08cad1c4e9492,3713f0d6-0b80-4e2b-a282-3bc1641b94b4,le-reseau-de-recharge-pour-vehicules-electriques-de-la-metropole-du-grand-paris,2023-10-19T08:44:25Z,2.250672,48.768565,92290,Châtenay-Malabry,TRUE,TRUE,FALSE
assistance-technique@metropolis-recharge.fr,Métropolis,FRMGPP92019B,Metropolis - Express - Châtenay-Malabry - Bergerac,Voirie,1 Avenue des Freres Montgolfier 92290 CHATENAY MALABRY (92) Île-de-France FRANCE,"[2.250672, 48.768566]",5,FRMGPE92019BB1P1,150,False,False,True,False,False,True,https://www.metropolis-recharge.fr/,Accès libre,False,24/7,Accessible mais non réservé PMR,Restriction de gabarit non précisée,False,2022-08-09,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.250672,48.768566,92290,Châtenay-Malabry,TRUE,TRUE,FALSE
assistance-commerciale@metropolis-recharge.fr,METROPOLIS,FRMGPP92019B,Metropolis - Express - Châtenay-Malabry - Bergerac,Voirie,1 Avenue des Freres Montgolfier 92290 CHATENAY MALABRY (92),"[2.250672, 48.768565]",5,FRMGPE92019BB1P3,100,false,false,true,false,false,true,https://www.metropolis-recharge.fr/,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,2024-01-18,2024-02-09T06:22:41Z,605872993cf08cad1c4e9492,3713f0d6-0b80-4e2b-a282-3bc1641b94b4,le-reseau-de-recharge-pour-vehicules-electriques-de-la-metropole-du-grand-paris,2023-10-19T08:44:25Z,2.250672,48.768565,92290,Châtenay-Malabry,TRUE,TRUE,FALSE
assistance-technique@metropolis-recharge.fr,Métropolis,FRMGPP92019B,Metropolis - Express - Châtenay-Malabry - Bergerac,Voirie,1 Avenue des Freres Montgolfier 92290 CHATENAY MALABRY (92) Île-de-France FRANCE,"[2.250672, 48.768566]",5,FRMGPE92019BB1P3,100,False,False,True,False,False,True,https://www.metropolis-recharge.fr/,Accès libre,False,24/7,Accessible mais non réservé PMR,Restriction de gabarit non précisée,False,2022-08-09,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.250672,48.768566,92290,Châtenay-Malabry,TRUE,TRUE,FALSE
assistance-commerciale@metropolis-recharge.fr,METROPOLIS,FRMGPP92040B,Metropolis - Express - Issy-les-Moulineaux - Guynemer (50),Voirie,50 Rue Guynemer 92130 ISSY LES MOULINEAUX (92),"[2.27441884, 48.82816072]",5,FRMGPE92040BB1P1,150,false,false,true,false,false,true,https://www.metropolis-recharge.fr/,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,2024-01-18,2024-02-09T06:22:41Z,605872993cf08cad1c4e9492,3713f0d6-0b80-4e2b-a282-3bc1641b94b4,le-reseau-de-recharge-pour-vehicules-electriques-de-la-metropole-du-grand-paris,2023-10-19T08:44:25Z,2.27441884,48.82816072,92130,Issy-les-Moulineaux,TRUE,TRUE,FALSE
assistance-technique@metropolis-recharge.fr,Métropolis,FRMGPP92040B,Metropolis - Express - Issy-les-Moulineaux - Guynemer (50),Voirie,50 Rue Guynemer 92130 ISSY LES MOULINEAUX (92) Île-de-France FRANCE,"[2.274419, 48.828159]",5,FRMGPE92040BB1P1,150,False,False,True,False,False,True,https://www.metropolis-recharge.fr/,Accès libre,False,24/7,Accessible mais non réservé PMR,Restriction de gabarit non précisée,False,2022-08-09,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.274419,48.828159,92130,Issy-les-Moulineaux,TRUE,TRUE,FALSE
assistance-commerciale@metropolis-recharge.fr,METROPOLIS,FRMGPP92040B,Metropolis - Express - Issy-les-Moulineaux - Guynemer (50),Voirie,50 Rue Guynemer 92130 ISSY LES MOULINEAUX (92),"[2.27441884, 48.82816072]",5,FRMGPE92040BB1P3,100,false,false,true,false,false,true,https://www.metropolis-recharge.fr/,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,2024-01-18,2024-02-09T06:22:41Z,605872993cf08cad1c4e9492,3713f0d6-0b80-4e2b-a282-3bc1641b94b4,le-reseau-de-recharge-pour-vehicules-electriques-de-la-metropole-du-grand-paris,2023-10-19T08:44:25Z,2.27441884,48.82816072,92130,Issy-les-Moulineaux,TRUE,TRUE,FALSE
assistance-technique@metropolis-recharge.fr,Métropolis,FRMGPP92040B,Metropolis - Express - Issy-les-Moulineaux - Guynemer (50),Voirie,50 Rue Guynemer 92130 ISSY LES MOULINEAUX (92) Île-de-France FRANCE,"[2.274419, 48.828159]",5,FRMGPE92040BB1P3,100,False,False,True,False,False,True,https://www.metropolis-recharge.fr/,Accès libre,False,24/7,Accessible mais non réservé PMR,Restriction de gabarit non précisée,False,2022-08-09,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.274419,48.828159,92130,Issy-les-Moulineaux,TRUE,TRUE,FALSE
assistance-commerciale@metropolis-recharge.fr,METROPOLIS,FRMGPP92040G,Metropolis - Express - Issy-les-Moulineaux - Bara,Voirie,28 Rue Bara 92130 ISSY LES MOULINEAUX (92),"[2.26817216, 48.83272786]",5,FRMGPE92040GB1P1,150,false,false,true,false,false,true,https://www.metropolis-recharge.fr/,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,2024-01-18,2024-02-09T06:22:41Z,605872993cf08cad1c4e9492,3713f0d6-0b80-4e2b-a282-3bc1641b94b4,le-reseau-de-recharge-pour-vehicules-electriques-de-la-metropole-du-grand-paris,2023-10-19T08:44:25Z,2.26817216,48.83272786,92130,Issy-les-Moulineaux,TRUE,TRUE,FALSE
assistance-technique@metropolis-recharge.fr,Métropolis,FRMGPP92040G,Metropolis - Express - Issy-les-Moulineaux - Bara,Voirie,28 Rue Bara 92130 ISSY LES MOULINEAUX (92) Île-de-France FRANCE,"[2.268172, 48.832729]",5,FRMGPE92040GB1P1,150,False,False,True,False,False,True,https://www.metropolis-recharge.fr/,Accès libre,False,24/7,Accessible mais non réservé PMR,Restriction de gabarit non précisée,False,2022-08-09,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.268172,48.832729,92130,Issy-les-Moulineaux,TRUE,TRUE,FALSE
assistance-commerciale@metropolis-recharge.fr,METROPOLIS,FRMGPP92040G,Metropolis - Express - Issy-les-Moulineaux - Bara,Voirie,28 Rue Bara 92130 ISSY LES MOULINEAUX (92),"[2.26817216, 48.83272786]",5,FRMGPE92040GB1P3,100,false,false,true,false,false,true,https://www.metropolis-recharge.fr/,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,2024-01-18,2024-02-09T06:22:41Z,605872993cf08cad1c4e9492,3713f0d6-0b80-4e2b-a282-3bc1641b94b4,le-reseau-de-recharge-pour-vehicules-electriques-de-la-metropole-du-grand-paris,2023-10-19T08:44:25Z,2.26817216,48.83272786,92130,Issy-les-Moulineaux,TRUE,TRUE,FALSE
assistance-technique@metropolis-recharge.fr,Métropolis,FRMGPP92040G,Metropolis - Express - Issy-les-Moulineaux - Bara,Voirie,28 Rue Bara 92130 ISSY LES MOULINEAUX (92) Île-de-France FRANCE,"[2.268172, 48.832729]",5,FRMGPE92040GB1P3,100,False,False,True,False,False,True,https://www.metropolis-recharge.fr/,Accès libre,False,24/7,Accessible mais non réservé PMR,Restriction de gabarit non précisée,False,2022-08-09,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.268172,48.832729,92130,Issy-les-Moulineaux,TRUE,TRUE,FALSE
assistance-commerciale@metropolis-recharge.fr,METROPOLIS,FRMGPP92040J,Metropolis - Express - Issy-les-Moulineaux - Egalité,Voirie,57 Rue de l'Égalité 92130 ISSY LES MOULINEAUX (92),"[2.26063816, 48.81681135]",5,FRMGPE92040JB1P1,150,false,false,true,false,false,true,https://www.metropolis-recharge.fr/,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,2024-01-18,2024-02-09T06:22:41Z,605872993cf08cad1c4e9492,3713f0d6-0b80-4e2b-a282-3bc1641b94b4,le-reseau-de-recharge-pour-vehicules-electriques-de-la-metropole-du-grand-paris,2023-10-19T08:44:25Z,2.26063816,48.81681135,92130,Issy-les-Moulineaux,TRUE,TRUE,FALSE
assistance-technique@metropolis-recharge.fr,Métropolis,FRMGPP92040J,Metropolis - Express - Issy-les-Moulineaux - Egalité,Voirie,57 Rue de l'Égalité 92130 ISSY LES MOULINEAUX (92) Île-de-France FRANCE,"[2.260638, 48.816811]",10,FRMGPE92040JB1P1,150,False,False,True,False,False,True,https://www.metropolis-recharge.fr/,Accès libre,False,24/7,Accessible mais non réservé PMR,Restriction de gabarit non précisée,False,2025-10-22,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.260638,48.816811,92130,Issy-les-Moulineaux,TRUE,TRUE,FALSE
assistance-commerciale@metropolis-recharge.fr,METROPOLIS,FRMGPP92040J,Metropolis - Express - Issy-les-Moulineaux - Egalité,Voirie,57 Rue de l'Égalité 92130 ISSY LES MOULINEAUX (92),"[2.26063816, 48.81681135]",5,FRMGPE92040JB1P3,50,false,false,false,true,false,true,https://www.metropolis-recharge.fr/,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,2024-01-18,2024-02-09T06:22:41Z,605872993cf08cad1c4e9492,3713f0d6-0b80-4e2b-a282-3bc1641b94b4,le-reseau-de-recharge-pour-vehicules-electriques-de-la-metropole-du-grand-paris,2023-10-19T08:44:25Z,2.26063816,48.81681135,92130,Issy-les-Moulineaux,TRUE,TRUE,FALSE
assistance-technique@metropolis-recharge.fr,Métropolis,FRMGPP92040J,Metropolis - Express - Issy-les-Moulineaux - Egalité,Voirie,57 Rue de l'Égalité 92130 ISSY LES MOULINEAUX (92) Île-de-France FRANCE,"[2.260638, 48.816811]",10,FRMGPE92040JB1P3,50,False,False,False,True,False,True,https://www.metropolis-recharge.fr/,Accès libre,False,24/7,Accessible mais non réservé PMR,Restriction de gabarit non précisée,False,2025-10-22,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.260638,48.816811,92130,Issy-les-Moulineaux,TRUE,TRUE,FALSE
assistance-commerciale@metropolis-recharge.fr,METROPOLIS,FRMGPP92040J,Metropolis - Express - Issy-les-Moulineaux - Egalité,Voirie,57 Rue de l'Égalité 92130 ISSY LES MOULINEAUX (92),"[2.26063816, 48.81681135]",5,FRMGPE92040JB1P4,100,false,false,true,false,false,true,https://www.metropolis-recharge.fr/,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,2024-01-18,2024-02-09T06:22:41Z,605872993cf08cad1c4e9492,3713f0d6-0b80-4e2b-a282-3bc1641b94b4,le-reseau-de-recharge-pour-vehicules-electriques-de-la-metropole-du-grand-paris,2023-10-19T08:44:25Z,2.26063816,48.81681135,92130,Issy-les-Moulineaux,TRUE,TRUE,FALSE
assistance-technique@metropolis-recharge.fr,Métropolis,FRMGPP92040J,Metropolis - Express - Issy-les-Moulineaux - Egalité,Voirie,57 Rue de l'Égalité 92130 ISSY LES MOULINEAUX (92) Île-de-France FRANCE,"[2.260638, 48.816811]",10,FRMGPE92040JB1P4,100,False,False,True,False,False,True,https://www.metropolis-recharge.fr/,Accès libre,False,24/7,Accessible mais non réservé PMR,Restriction de gabarit non précisée,False,2025-10-22,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.260638,48.816811,92130,Issy-les-Moulineaux,TRUE,TRUE,FALSE
assistance-technique@metropolis-recharge.fr,Métropolis,FRMGPP92040K,Metropolis - Express - Issy-les-Moulineaux - septembre,Voirie,8 rue du 4 septembre 92130 ISSY LES MOULINEAUX (92) Île-de-France FRANCE,"[2.285116, 48.829678]",5,FRMGPE92040KB1P1,180,False,False,True,False,False,True,https://www.metropolis-recharge.fr/,Accès libre,False,24/7,Accessible mais non réservé PMR,Restriction de gabarit non précisée,False,2025-04-02,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.285116,48.829678,92130,Issy-les-Moulineaux,TRUE,TRUE,FALSE
assistance-commerciale@metropolis-recharge.fr,METROPOLIS,FRMGPP92049E,Metropolis - Express - Montrouge - Barbes,Voirie,24 Rue Barbes 92120 MONTROUGE (92),"[2.32785348, 48.81722451]",5,FRMGPE92049EB1P1,150,false,false,true,false,false,true,https://www.metropolis-recharge.fr/,Accès libre,true,24/7,Accessible mais non réservé PMR,Aucune restriction,false,2024-01-18,2024-02-09T06:22:41Z,605872993cf08cad1c4e9492,3713f0d6-0b80-4e2b-a282-3bc1641b94b4,le-reseau-de-recharge-pour-vehicules-electriques-de-la-metropole-du-grand-paris,2023-10-19T08:44:25Z,2.32785348,48.81722451,92120,Montrouge,TRUE,TRUE,FALSE
assistance-technique@metropolis-recharge.fr,Métropolis,FRMGPP92049E,Metropolis - Express - Montrouge - Barbes,Voirie,24 Rue Barbes 92120 MONTROUGE (92) Île-de-France FRANCE,"[2.327853, 48.817226]",5,FRMGPE92049EB1P1,150,False,False,True,False,False,True,https://www.metropolis-recharge.fr/,Accès libre,False,24/7,Accessible mais non réservé PMR,Restriction de gabarit non précisée,False,2022-08-09,2026-01-11T13:39:31Z,6818bce2d9af175f6e01a1b2,8bb0a6e2-1016-42ba-aaee-f72f55c82e9f,qualicharge,2025-05-05T13:28:02Z,2.327853,48.817226,92120,Montrouge,TRUE,TRUE,FALSE
